SKU,Stock Location,Stock available level at location,Stock level at location,Stock value at location,Category,ItemTitle,Purchase Price,Due Stock Value,Due,Is Variation Parent,Is Archived
SX2GDDR3R1333U,Default,0,0,0.00,Default,,0.21,0,0,FALSE,FALSE
SX2GDDR3R1333UX2,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
SX2GDDR3R1333UX4,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
SX2GDDR3R1600U,Default,0,0,0.00,Default,,0.42,0,0,FALSE,FALSE
SX2GDDR3R1866U,Default,0,0,0.00,Default,,0.5,0,0,FALSE,FALSE
SX2GDDR3R8B1333U,Default,0,0,0.00,Default,,0.5,0,0,FALSE,FALSE
SX2GDDR3R8B1600U,Default,0,0,0.00,Default,,0.5,0,0,FALSE,FALSE
SX2GDDR3-U,Default,676,676,289.49,Sorting Ram,Server Memory Ram 2GB DDR3 2RX4,0.4282366662,0,0,FALSE,FALSE
SX2GDDR3-U 1RX4,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 2GB DDR3 1RX4,0.022222222,0,0,FALSE,FALSE
SX2GDDR3-U 1RX4 LP,Default,0,0,0.00,Default,IC on board Server Memory Ram 2GB DDR3 1RX4 LP,0,0,0,FALSE,FALSE
SX2GDDR3-U 1RX8,Default,18,18,5.05,Sorting Rams for China,IC on board Server Memory Ram 2GB DDR3 1RX8,0.2805555556,0,0,FALSE,FALSE
SX2GDDR3-U 2RX8,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 2GB DDR3 2RX8,0.123890063,0,0,FALSE,FALSE
SX2GDDR3-U 4RX4,Default,0,0,0.00,Sorting Ram,Server Memory Ram 2GB DDR3 4RX4,0,0,0,FALSE,FALSE
SX2GDDR3-U 4RX8,Default,0,0,0.00,Sorting Ram,Server Memory Ram 2GB DDR3 4RX8,0,0,0,FALSE,FALSE
SX2GDDR3-UF,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 2GB DDR3 2RX4,0,0,0,FALSE,FALSE
SX2GDDR3-UF 1RX4,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 2GB DDR3 1RX4,0,0,0,FALSE,FALSE
SX2GDDR3-UF 1RX4 LP,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
SX2GDDR3-UF 1RX8,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 2GB DDR3 1RX8,0,0,0,FALSE,FALSE
SX2GDDR3-UF 2RX8,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 2GB DDR3 2RX8,0,0,0,FALSE,FALSE
SX2GDDR3-UF 4RX4,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 2GB DDR3 4RX4,0,0,0,FALSE,FALSE
SX2GDDR3-UF 4RX8,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 2GB DDR3 4RX8,0,0,0,FALSE,FALSE
SX2GDDRR266U,Default,0,0,0.00,Default,,5.99,0,0,FALSE,FALSE
SX2GDDRR333U,Default,0,0,0.00,ENT-RAM-D3,"MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[SERVER,DDR,PC-2700 (DDR-333),2GB (1x2GB),SX2GDDRR333U]",0.81,0,0,FALSE,FALSE
SX2GDDRR400U,Default,0,0,0.00,ENT-RAM-D3,2GB DDR PC3200 400MHz 184 ECC Registered Server Memory RAM,0.81,0,0,FALSE,FALSE
SX2GDDRR400UX2,Default,0,0,0.00,Online,2GB DDR PC3200 400MHz 184 ECC Registered Server Memory RAM,0,0,0,TRUE,FALSE
SX32GDDR3-FAULTY,Default,0,0,0.00,Default,32GB DDR3 SERVER FAULTY,3,0,0,FALSE,FALSE
SX32GDDR3-FAULTY 4Rx4,Default,0,0,0.00,Default,32GB DDR3 SERVER FAULTY 4Rx4,0,0,0,FALSE,FALSE
SX32GDDR3L1866U,Default,0,0,0.00,Default,32GB Memory RAM 4 Servers PC3-14900 DDR3 1866MHz 240 ECC Registered ot,2.37375,0,0,FALSE,FALSE
SX32GDDR3LR1066U,Default,0,0,0.00,ENT-RAM-D3,"MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[SERVER,DDR3L (Low Voltage),PC3-8500 (DDR3-1066),32GB (1x32GB),SX32GDDR3LR1066U]",13.85,0,0,FALSE,FALSE
SX32GDDR3LR1333U,Default,0,0,0.00,ENT-RAM-D3,"MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[SERVER,DDR3L (Low Voltage),PC3-10600 (DDR3-1333),32GB (1x32GB),MT72KSZS4G72PZ-1G4E2HE]",2.37375,0,0,FALSE,FALSE
SX32GDDR3LR1333UX2,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
SX32GDDR3LR1600U,Default,0,0,0.00,Default,,2.37375,0,0,FALSE,FALSE
SX32GDDR3LR1600UX2,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
SX32GDDR3LR1866U,Default,0,0,0.00,Default,,2.37375,0,0,FALSE,FALSE
SX32GDDR3R1066U,Default,0,0,0.00,Default,,2.37375,0,0,FALSE,FALSE
SX32GDDR3R1066UX2,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
SX32GDDR3R1333U,Default,0,0,0.00,Default,,2.37375,0,0,FALSE,FALSE
SX32GDDR3R1600U,Default,0,0,0.00,Default,,2.37375,0,0,FALSE,FALSE
SX32GDDR3R1866U,Default,0,0,0.00,Default,,20,0,0,FALSE,FALSE
SX32GDDR3RL1866U,Default,0,0,0.00,ENT-RAM-D3,1x 32GB DDR3 PC3 14900 14900L 1866 MHz Load Reduced ECC Registered Server Memory RAM,2.37375,0,0,FALSE,FALSE
SX32GDDR3-U,Default,0,0,0.00,Sorting Ram,Server Memory Ram 32GB DDR3,2.37375,0,0,FALSE,FALSE
SX32GDDR3-U 1RX4,Default,0,0,0.00,Sorting Ram,Server Memory Ram 32GB DDR3 1RX4,2.37375,0,0,FALSE,FALSE
SX32GDDR3-U 1RX8,Default,0,0,0.00,Sorting Ram,Server Memory Ram 32GB DDR3 1RX8,2.37375,0,0,FALSE,FALSE
SX32GDDR3-U 2RX8,Default,0,0,0.00,Sorting Ram,Server Memory Ram 32GB DDR3 2RX8,2.37375,0,0,FALSE,FALSE
SX32GDDR3-U 4rx4,Default,659,659,"1,547.25",Sorting Ram,Server Memory Ram 32GB DDR3 4RX4,2.349041538,36,15,FALSE,FALSE
SX32GDDR3-U 4RX8,Default,0,0,0.00,Sorting Ram,Server Memory Ram 32GB DDR3 4RX8,2.37375,0,0,FALSE,FALSE
SX32GDDR3-U LP,Default,0,0,0.00,Sorting Ram,Server Memory Ram 32GB DDR3 Low Profile,0,0,0,FALSE,FALSE
SX32GDDR3-UF,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 32GB DDR3 2rx4,0,0,0,FALSE,FALSE
SX32GDDR3-UF 1RX4,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 32GB DDR3 1RX4,0,0,0,FALSE,FALSE
SX32GDDR3-UF 1RX8,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 32GB DDR3 1RX8,0,0,0,FALSE,FALSE
SX32GDDR3-UF 2RX8,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 32GB DDR3 2RX8,0,0,0,FALSE,FALSE
SX32GDDR3-UF 4rx4,Default,47,47,6.83,Sorting Rams for China,IC on board Server Memory Ram 32GB DDR3 4RX4,0,0,0,FALSE,FALSE
SX32GDDR3-UF 4RX8,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 32GB DDR3 4RX8,0,0,0,FALSE,FALSE
SX32GDDR3-UF LP,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 32GB DDR3 Low Profile,0,0,0,FALSE,FALSE
SX32GDDR4-FAULTY,Default,0,0,0.00,Default,,6,0,0,FALSE,FALSE
SX32GDDR4LP2133U,Default,0,0,0.00,Default,,9.99743,0,0,FALSE,FALSE
SX32GDDR4LT2400U,Default,0,0,0.00,Default,,9.99743,0,0,FALSE,FALSE
SX32GDDR4LV2666U,Default,0,0,0.00,Default,,9.99743,0,0,FALSE,FALSE
SX32GDDR4P2133U,Default,0,0,0.00,ENT-RAM-D4,Server Seller Refurbished 32GB 1x32GB DDR4 PC4-17000 2133MHz 1.2V 288-Pin ECC Registered Memory RAM,9.99743,0,0,FALSE,FALSE
SX32GDDR4R2400U,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
SX32GDDR4R2666U,Default,0,0,0.00,Default,,9.99743,0,0,FALSE,FALSE
SX32GDDR4T2400U,Default,0,0,0.00,ENT-RAM-D4,"MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[SERVER,DDR4,PC4-19200 (DDR4-2400),32GB (1x32GB),SX32GDDR4R2400U]",9.99743,0,0,FALSE,FALSE
SX32GDDR4-U,Default,195,195,"2,330.62",Sorting Ram,Server Memory Ram 32GB DDR4,9.99743,15620.02183,1205,FALSE,FALSE
SX32GDDR4-U 1RX4,Default,2,2,25.00,Sorting Ram,Server Memory Ram 32GB DDR4 1RX4,9.99743,0,0,FALSE,FALSE
SX32GDDR4-U 1RX8,Default,0,0,0.00,Sorting Ram,Server Memory Ram 32GB DDR4 1RX8,9.99743,0,0,FALSE,FALSE
SX32GDDR4-U 2RX8,Default,8,8,85.65,Sorting Ram,Server Memory Ram 32GB DDR4 2RX8,9.99743,0,0,FALSE,FALSE
SX32GDDR4-U 4RX4,Default,301,301,"2,296.73",Sorting Ram,Server Memory Ram 32GB DDR4 4RX4,9.99743,0,0,FALSE,FALSE
SX32GDDR4-U 4RX8,Default,0,0,0.00,Sorting Ram,Server Memory Ram 32GB DDR4 4RX8,9.99743,0,0,FALSE,FALSE
SX32GDDR4-U LP,Default,0,0,0.00,Sorting Ram,Server Memory Ram 32GB DDR4 Low Profile,15.375865,0,0,FALSE,FALSE
SX32GDDR4-UF,Default,279,279,472.21,Sorting Rams for China,IC on board Server Memory Ram 32GB DDR4 2rx4,1.710905047,0,0,FALSE,FALSE
SX32GDDR4-UF 1RX4,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 32GB DDR4 1RX4,1.710905047,0,0,FALSE,FALSE
SX32GDDR4-UF 1RX8,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 32GB DDR4 1RX8,1.710905047,0,0,FALSE,FALSE
SX32GDDR4-UF 2RX8,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 32GB DDR4 2RX8,1.710905047,0,0,FALSE,FALSE
SX32GDDR4-UF 4RX4,Default,135,135,442.85,Sorting Rams for China,IC on board Server Memory Ram 32GB DDR4 4RX4,1.710905047,0,0,FALSE,FALSE
SX32GDDR4-UF 4RX8,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 32GB DDR4 4RX8,1.710905047,0,0,FALSE,FALSE
SX32GDDR4V2666U,Default,0,0,0.00,ENT-RAM-D4,Server Seller Refurbished 32GB 1x32GB DDR4 PC4-21300 2666MHz 1.2V 288-Pin ECC Registered Memory RAM,62,0,0,FALSE,FALSE
SX32GDDR5-UF,Default,3,3,37.35,Default,IC on board Server Memory Ram 32GB DDR5 2rx4 Faulty,12.449166,0,0,FALSE,FALSE
SX4GDDR2F667U,Default,0,0,0.00,ENT-RAM-D2,"MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[SERVER,DDR2,PC2-5300 (DDR2-667),4GB (1x4GB),SX4GDDR2F667U]",0.5,0,0,FALSE,FALSE
SX4GDDR2F667UX2,Default,0,0,0.00,Online,Seller Refurbished 4GB DDR2 PC2-5300 667MHz 240 ECC Fully Buffered Server Memory RAM,0,0,0,TRUE,FALSE
SX4GDDR2F800U,Default,0,0,0.00,ENT-RAM-D2,"MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[SERVER,DDR2,PC2-6400 (DDR2-800),4GB (1x4GB),SX4GDDR2F800U]",0.3,0,0,FALSE,FALSE
SX4GDDR2G667U,Default,0,0,0.00,ENT-RAM-D2,"MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[SERVER,DDR2,PC2-5300 (DDR2-667),4GB (1x4GB),SX4GDDR2G667U]",0.4,0,0,FALSE,FALSE
SX4GDDR2P667U,Default,0,0,0.00,ENT-RAM-D2,"MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[SERVER,DDR2,PC2-5300P (DDR2-667),4GB (1x4GB),SX4GDDR2P667U]",0.45,0,0,FALSE,FALSE
SX4GDDR2P667UX2,Default,0,0,0.00,Online,4GB DDR2 PC2-5300 667MHz 240 ECC Registered Server Memory RAM,0,0,0,TRUE,FALSE
SX4GDDR2P800U,Default,0,0,0.00,ENT-RAM-D2,"MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[SERVER,DDR2,PC2-6400P (DDR2-800),4GB (1x4GB),SX4GDDR2P800U]",0.45,0,0,FALSE,FALSE
SX4GDDR2P800UX2,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
SX4GDDR2R400U,Default,0,0,0.00,Default,,0.45,0,0,FALSE,FALSE
SX4GDDR2R533U,Default,0,0,0.00,Default,,15.99,0,0,FALSE,FALSE
SX4GDDR2R667U,Default,0,0,0.00,ENT-RAM-D2,"MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[SERVER,DDR2,PC2-5300R (DDR2-667),4GB (1x4GB),SX4GDDR2R667U]",0.3,0,0,FALSE,FALSE
SX4GDDR2R800U,Default,0,0,0.00,Default,,8.99,0,0,FALSE,FALSE
SX4GDDR2-U,Default,0,0,0.00,Default,4GB SERVER RAM DDR2,0.36,0,0,FALSE,FALSE
SX4GDDR3-FAULTY,Default,0,0,0.00,Default,4GB DDR3 SERVER FAULTY,0.2,0,0,FALSE,FALSE
SX4GDDR3LR1066U,Default,0,0,0.00,ENT-RAM-D3,"MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[SERVER,DDR3L (Low Voltage),PC3-8500 (DDR3-1066),4GB (1x4GB),SX4GDDR3LR1066U]",0.4998067265,0,0,FALSE,FALSE
SX4GDDR3LR1333U,Default,0,0,0.00,ENT-RAM-D3,"MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[SERVER,DDR3L (Low Voltage),PC3-10600 (DDR3-1333),4GB (1x4GB),SX4GDDR3LR1333U]",0.4998067265,0,0,FALSE,FALSE
SX4GDDR3LR1333UX2,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
SX4GDDR3LR1600U,Default,0,0,0.00,Default,,0.4998067265,0,0,FALSE,FALSE
SX4GDDR3LR1600UX2,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
SX4GDDR3R1066U,Default,0,0,0.00,ENT-RAM-D3,"MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[SERVER,DDR3,PC3-8500 (DDR3-1066),4GB (1x4GB),SX4GDDR3R1066U]",0.4998067265,0,0,FALSE,FALSE
SX4GDDR3R1066UX2,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
SX4GDDR3R1333U,Default,0,0,0.00,ENT-RAM-D3,"MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[SERVER,DDR3,PC3-10600 (DDR3-1333),4GB (1x4GB),SX4GDDR3R1333U]",0.4998067265,0,0,FALSE,FALSE
SX4GDDR3R1333UX2,Default,0,0,0.00,Online,Seller Refurbished 4GB DDR3 PC3-10600 1333MHz 240 ECC Registered Server Memory RAM,0,0,0,TRUE,FALSE
SX4GDDR3R1333UX4,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
SX4GDDR3R1333UX8,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
SX4GDDR3R1600U,Default,0,0,0.00,Default,,0.4998067265,0,0,FALSE,FALSE
SX4GDDR3R1866U,Default,0,0,0.00,Default,,0.4998067265,0,0,FALSE,FALSE
SX4GDDR3R8B1333U,Default,0,0,0.00,Default,,0.2,0,0,FALSE,FALSE
SX4GDDR3R8B1600U,Default,0,0,0.00,Default,,1.5,0,0,FALSE,FALSE
SX4GDDR3R-U,Default,0,0,0.00,Default,,0.4,0,0,FALSE,FALSE
SX4GDDR3-U,Default,1797,1797,898.15,Sorting Ram,Server Memory Ram 4GB DDR3,0.4998067265,10.44,29,FALSE,FALSE
SX4GDDR3-U 1RX4,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 4GB DDR3 1RX4,0.4998067265,0,0,FALSE,FALSE
SX4GDDR3-U 1rx8,Default,331,331,184.57,Sorting Rams for China,IC on board Server Memory Ram 4GB DDR3 1RX8,0.6831016024,15.48,43,FALSE,FALSE
SX4GDDR3-U 1rx8,UK-Reballing,650,650,499.45,Sorting Rams for China,IC on board Server Memory Ram 4GB DDR3 1RX8,0.6831016024,0,0,FALSE,FALSE
SX4GDDR3-U 2RX8,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 4GB DDR3 2RX8,0.4998067265,0,0,FALSE,FALSE
SX4GDDR3-U 4RX4,Default,0,0,0.00,Sorting Ram,Server Memory Ram 4GB DDR3 4RX4,0.4998067265,0,0,FALSE,FALSE
SX4GDDR3-U 4RX8,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 4GB DDR3 4RX8,0.4998067265,0,0,FALSE,FALSE
SX4GDDR3-U CFR/EFR,Default,0,0,0.00,Sorting Rams for China,Server 4G DDR3 desktop 1rx4 CFR/EFR,0.4998067265,0,0,FALSE,FALSE
SX4GDDR3-U LP,Default,0,0,0.00,Sorting Ram,Server Memory Ram 4GB DDR3 Low Profile,0.5,0,0,FALSE,FALSE
SX4GDDR3-UF,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 4GB DDR3 2RX4,0.1347457627,0,0,FALSE,FALSE
SX4GDDR3-UF 1RX4,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 4GB DDR3 1RX4,0.1347457627,0,0,FALSE,FALSE
SX4GDDR3-UF 1rx8,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 4GB DDR3 1RX8,0.201687733,0,0,FALSE,FALSE
SX4GDDR3-UF 2RX8,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 4GB DDR3 2RX8,0.1347457627,0,0,FALSE,FALSE
SX4GDDR3-UF 4RX4,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 4GB DDR3 4RX4,0.1347457627,0,0,FALSE,FALSE
SX4GDDR3-UF 4RX8,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 4GB DDR3 4RX8,0.1347457627,0,0,FALSE,FALSE
SX4GDDR3-UF LP,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 4GB DDR3 Low Profile,0.1347457627,0,0,FALSE,FALSE
SX4GDDR4-FAULTY,Default,0,0,0.00,Default,4GB DDR4 SERVER FAULTY,0,0,0,FALSE,FALSE
SX4GDDR4LT2400U,Default,0,0,0.00,Default,,0.9153439153,0,0,FALSE,FALSE
SX4GDDR4LV2666U,Default,0,0,0.00,Default,,0.9153439153,0,0,FALSE,FALSE
SX4GDDR4P2133U,Default,0,0,0.00,Default,,0.9153439153,0,0,FALSE,FALSE
SX4GDDR4R2133U,Default,0,0,0.00,Default,,0.9153439153,0,0,FALSE,FALSE
SX4GDDR4T2400U,Default,0,0,0.00,Default,Server DDR4 4GB 2400,0.9153439153,0,0,FALSE,FALSE
SX4GDDR4-U,Default,0,0,0.00,Sorting Ram,Server Memory Ram 4GB DDR4,0.9153439153,5.4,9,FALSE,FALSE
SX4GDDR4-U 1RX4,Default,0,0,0.00,Sorting Ram,Server Memory Ram 4GB DDR4 1RX4,0.9153439153,0,0,FALSE,FALSE
SX4GDDR4-U 1RX8,Default,336,336,258.09,Sorting Rams for China,IC on board Server Memory Ram 4GB DDR4 1RX8,0.9153439153,0,0,FALSE,FALSE
SX4GDDR4-U 2RX8,Default,0,0,0.00,Sorting Ram,Server Memory Ram 4GB DDR4 2RX8,0.9153439153,0,0,FALSE,FALSE
SX4GDDR4-U 4RX4,Default,0,0,0.00,Sorting Ram,Server Memory Ram 4GB DDR4 4RX4,0.9153439153,0,0,FALSE,FALSE
SX4GDDR4-U 4RX8,Default,0,0,0.00,Sorting Ram,Server Memory Ram 4GB DDR4 4RX8,0.9153439153,0,0,FALSE,FALSE
SX4GDDR4-UF,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 4GB DDR4 2RX4,0.4166666667,0,0,FALSE,FALSE
SX4GDDR4-UF 1RX4,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 4GB DDR4 1RX4,0.4166666667,0,0,FALSE,FALSE
SX4GDDR4-UF 1RX8,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 4GB DDR4 1RX8,0.4166666667,0,0,FALSE,FALSE
SX4GDDR4-UF 2RX8,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 4GB DDR4 2RX8,0.4166666667,0,0,FALSE,FALSE
SX4GDDR4-UF 4RX4,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 4GB DDR4 4RX4,0.4166666667,0,0,FALSE,FALSE
SX4GDDR4-UF 4RX8,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 4GB DDR4 4RX8,0.4166666667,0,0,FALSE,FALSE
SX4GDDR4V2666U,Default,0,0,0.00,Default,,0.9153439153,0,0,FALSE,FALSE
SX4GDDRR266U,Default,0,0,0.00,Default,,8.99,0,0,FALSE,FALSE
SX4GDDRR333U,Default,0,0,0.00,Default,,8.99,0,0,FALSE,FALSE
SX4GDDRR400U,Default,0,0,0.00,Default,,8.99,0,0,FALSE,FALSE
SX64GDDR3LR1333U,Default,0,0,0.00,Default,,40,0,0,FALSE,FALSE
SX64GDDR3LR1333UX2,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
SX64GDDR3LR1600U,Default,0,0,0.00,Default,,308.99,0,0,FALSE,FALSE
SX64GDDR3LR1600UX2,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
SX64GDDR3LR1866U,Default,0,0,0.00,Default,,299.99,0,0,FALSE,FALSE
SX64GDDR3R1066U,Default,0,0,0.00,Default,,308.99,0,0,FALSE,FALSE
SX64GDDR3R1333U,Default,0,0,0.00,Default,,308.99,0,0,FALSE,FALSE
SX64GDDR3R1600U,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
SX64GDDR3R1866U,Default,0,0,0.00,Default,,299.99,0,0,FALSE,FALSE
SX64GDDR3-U,Default,0,0,0.00,Sorting Ram,64GB DDR3 Server Ram,22,0,0,FALSE,FALSE
SX64GDDR3-U 8Rx4,Default,7,7,17.50,Sorting Ram,Server Memory Ram 64GB DDR3 8RX4,2.5,0,0,FALSE,FALSE
SX64GDDR4-FAULTY,Default,0,0,0.00,Default,64GB DDR4 FAULTY SERVER,12,0,0,FALSE,FALSE
SX64GDDR4LP2133U,Default,0,0,0.00,Default,,22,0,0,FALSE,FALSE
SX64GDDR4LT2400U,Default,0,0,0.00,Default,,22,0,0,FALSE,FALSE
SX64GDDR4LV2666U,Default,0,0,0.00,Default,,22,0,0,FALSE,FALSE
SX64GDDR4R2400U,Default,0,0,0.00,Default,,22,0,0,FALSE,FALSE
SX64GDDR4T2400U,Default,0,0,0.00,ENT-RAM-D3,"MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[SERVER,DDR4,PC4-19200 (DDR4-2400),64GB (1x64GB),SX64GDDR4R2400U]",22,0,0,FALSE,FALSE
SX64GDDR4T2400U.1,Default,0,0,0.00,Default,,0,0,0,FALSE,FALSE
SX64GDDR4-U,Default,78,78,"1,716.00",Sorting Ram,Server Memory Ram 64GB DDR4,22,0,0,FALSE,FALSE
SX64GDDR4-U 1RX4,Default,0,0,0.00,Sorting Ram,Server Memory Ram 64GB DDR4 1RX4,22,0,0,FALSE,FALSE
SX64GDDR4-U 1RX8,Default,0,0,0.00,Sorting Ram,Server Memory Ram 64GB DDR4 1RX8,22,0,0,FALSE,FALSE
SX64GDDR4-U 2RX8,Default,0,0,0.00,Sorting Ram,Server Memory Ram 64GB DDR4 2RX8,22,0,0,FALSE,FALSE
SX64GDDR4-U 4RX4,Default,19,19,319.99,Sorting Ram,Server Memory Ram 64GB DDR4 4RX4,22,1728,48,FALSE,FALSE
SX64GDDR4-U 4RX8,Default,0,0,0.00,Sorting Ram,Server Memory Ram 64GB DDR4 4RX8,22,0,0,FALSE,FALSE
SX64GDDR4-U 8RX4,Default,0,0,0.00,Sorting Ram,Server Memory Ram 64GB DDR4 8RX4,18,0,0,FALSE,FALSE
SX64GDDR4-UF,Default,54,54,68.73,Sorting Rams for China,IC on board Server Memory Ram 64GB DDR4 2rx4,1.272740882,0,0,FALSE,FALSE
SX64GDDR4-UF 1RX4,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 64GB DDR4 1RX4,1.272740882,0,0,FALSE,FALSE
SX64GDDR4-UF 1RX8,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 64GB DDR4 1RX8,1.272740882,0,0,FALSE,FALSE
SX64GDDR4-UF 2RX8,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 64GB DDR4 2RX8,1.272740882,0,0,FALSE,FALSE
SX64GDDR4-UF 4RX4,Default,149,149,351.88,Sorting Rams for China,IC on board Server Memory Ram 64GB DDR4 4RX4,1.272740882,0,0,FALSE,FALSE
SX64GDDR4-UF 4RX8,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 64GB DDR4 4RX8,1.272740882,0,0,FALSE,FALSE
SX64GDDR4-UF 8RX4,Default,0,0,0.00,Sorting Rams for China,IC on board Server Memory Ram 64GB DDR4 8RX4,0,0,0,FALSE,FALSE
SX64GDDR4V2666U,Default,0,0,0.00,ENT-RAM-D3,"MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[SERVER,DDR4,PC4-21300 (DDR4-2666),64GB (1x64GB),SX64GDDR4V2666U]",22,0,0,FALSE,FALSE
SX8GDDR2F667U,Default,0,0,0.00,ENT-RAM-D3,"MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[SERVER,DDR2,PC2-5300 (DDR2-667),8GB (1x8GB),SX8GDDR2F667U]",0.4077172093,0,0,FALSE,FALSE
SX8GDDR2P533U,Default,0,0,0.00,Default,,0.4077172093,0,0,FALSE,FALSE
SX8GDDR2P667U,Default,0,0,0.00,ENT-RAM-D3,"MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[SERVER,DDR2,PC2-5300P (DDR2-667),8GB (1x8GB),SX8GDDR2P667U]",0.4077172093,0,0,FALSE,FALSE
SX8GDDR2P800U,Default,0,0,0.00,Default,,0.4077172093,0,0,FALSE,FALSE
